CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
498,Female,1,No,Yes,18,No,No phone service,Fiber optic,No,No internet service,Yes,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),28.077921387434362,1083.4332185269634,No
499,Male,0,Yes,No,29,Yes,No,Fiber optic,No,No,No internet service,Yes,No internet service,No,One year,Yes,Credit card (automatic),58.72911736753299,848.6171987393648,No
500,Female,0,No,No,59,No,No phone service,Fiber optic,Yes,No,Yes,No internet service,No internet service,Yes,One year,Yes,Electronic check,80.02025470925807,0.7887228902836441,Yes
501,Male,0,No,Yes,47,No,No,DSL,No,Yes,No,Yes,No internet service,No,Month-to-month,Yes,Credit card (automatic),71.36526718213295,3591.1899749064214,No
502,Male,1,Yes,Yes,17,Yes,No,DSL,Yes,No internet service,No internet service,Yes,Yes,No internet service,One year,No,Credit card (automatic),89.4541974037274,555.4860442299525,Yes
503,Male,1,Yes,Yes,22,No,No,No,No,Yes,No,Yes,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),25.548394206791063,1219.195498479702,No
504,Female,0,No,Yes,68,No,No,No,No,No,Yes,No internet service,No internet service,Yes,One year,Yes,Electronic check,48.45406102720561,1489.3816576139668,No
505,Male,0,No,Yes,69,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,101.92305768401023,2801.899300683842,Yes
506,Male,0,Yes,No,37,Yes,No,No,No internet service,Yes,No internet service,No,Yes,Yes,One year,No,Credit card (automatic),27.989368779136086,1989.7863864788462,Yes
507,Female,1,Yes,No,49,Yes,No,DSL,No internet service,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),105.54859546959575,3373.369960115809,Yes
508,Male,1,No,Yes,13,No,No phone service,No,Yes,No internet service,No internet service,No,Yes,No internet service,One year,No,Mailed check,29.189609207710625,278.1932966435136,No
509,Female,1,No,Yes,34,Yes,No phone service,DSL,Yes,No,No internet service,No internet service,Yes,Yes,One year,Yes,Credit card (automatic),103.44542148916962,619.6959713221972,Yes
510,Female,1,No,Yes,53,Yes,Yes,Fiber optic,No,No internet service,No internet service,Yes,Yes,Yes,One year,No,Bank transfer (automatic),56.078840107872665,2496.0575176663338,Yes
511,Male,0,No,No,51,Yes,No phone service,Fiber optic,No,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,No,Credit card (automatic),81.22090632572159,1684.823939234149,Yes
512,Female,0,Yes,Yes,3,Yes,No,DSL,No,Yes,No internet service,Yes,Yes,No,Two years,Yes,Bank transfer (automatic),35.28871156479982,1479.0668137567986,Yes
513,Male,0,No,Yes,42,No,No phone service,No,No,Yes,No,No,No,Yes,One year,No,Mailed check,26.616872172518086,335.14039518761365,No
514,Female,0,No,No,32,No,Yes,Fiber optic,Yes,Yes,No internet service,Yes,No internet service,Yes,One year,No,Electronic check,41.593820402013506,4478.595873740007,No
515,Female,1,Yes,No,51,Yes,No phone service,Fiber optic,No,No,No,Yes,No internet service,No,Month-to-month,Yes,Mailed check,32.78538179086955,3459.0929306252538,No
516,Male,1,No,Yes,46,No,No phone service,No,No,No,Yes,Yes,No,No,One year,No,Credit card (automatic),51.24058976796318,608.0907840982469,No
517,Female,0,Yes,Yes,21,Yes,Yes,No,No internet service,Yes,No internet service,No internet service,No internet service,Yes,One year,No,Bank transfer (automatic),71.43832465110202,325.22978868570306,No
518,Female,0,No,Yes,44,Yes,Yes,DSL,No,No,Yes,Yes,No internet service,Yes,One year,No,Electronic check,78.87594635650095,4874.362667156215,No
519,Female,1,No,No,11,No,No,No,No,No,No internet service,Yes,No internet service,No,One year,No,Credit card (automatic),98.9868107379743,3405.8627521975245,Yes
520,Female,0,Yes,Yes,68,No,No phone service,No,No,No,No,Yes,No,No internet service,Two years,Yes,Electronic check,85.62398932483586,2087.2803554687075,No
521,Female,1,Yes,Yes,1,Yes,No,No,Yes,Yes,No,No internet service,No,No,Two years,No,Electronic check,80.8758325129553,3508.6552037789243,Yes
522,Male,0,No,Yes,63,Yes,No phone service,DSL,No internet service,No internet service,No,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),61.17820274857746,3781.6589324007955,Yes
523,Female,0,No,No,24,No,No phone service,DSL,No,No internet service,Yes,No internet service,No internet service,Yes,One year,Yes,Mailed check,67.38084349601387,3899.8110119438966,Yes
524,Male,0,No,No,13,Yes,No,Fiber optic,No,No internet service,No internet service,Yes,No internet service,Yes,One year,Yes,Credit card (automatic),61.45208293901811,2389.3865282652882,Yes
525,Female,0,Yes,Yes,11,No,No phone service,DSL,No internet service,Yes,Yes,No,Yes,No internet service,Two years,No,Credit card (automatic),104.21660300613831,2149.41379062424,No
526,Male,0,No,Yes,51,Yes,No phone service,Fiber optic,No,No,No,No,Yes,No,Two years,Yes,Mailed check,43.00004525483999,55.1404213445017,No
527,Male,0,Yes,No,17,Yes,No phone service,No,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),20.572093154196462,4632.78557570919,No
528,Female,0,Yes,No,24,No,Yes,Fiber optic,No,Yes,No,Yes,No,No internet service,Month-to-month,Yes,Credit card (automatic),85.13198972262393,3016.539391944715,Yes
529,Female,1,No,No,19,No,No,Fiber optic,Yes,Yes,No,No,No internet service,No,One year,Yes,Electronic check,40.24621836388314,1015.7696859498406,No
530,Female,1,Yes,No,37,No,Yes,No,Yes,No internet service,No,No,No,No internet service,One year,Yes,Credit card (automatic),109.01151363098093,4598.017097107183,No
531,Male,1,No,No,8,No,No,Fiber optic,No,No internet service,No internet service,No,No,No,Two years,Yes,Credit card (automatic),105.9046329706656,4574.659508851482,No
532,Female,1,No,No,28,No,No,DSL,No internet service,Yes,No internet service,Yes,No,No,One year,Yes,Electronic check,27.67273719282059,4945.920821830479,No
533,Male,1,No,No,5,No,No phone service,DSL,Yes,No internet service,No,No,No internet service,No,One year,Yes,Mailed check,30.638840541407735,4370.282815694894,No
534,Male,0,No,No,17,No,No,DSL,No internet service,No,Yes,No,Yes,No,Two years,Yes,Bank transfer (automatic),69.51715922466663,4988.9219391003235,No
535,Male,0,No,No,36,Yes,Yes,DSL,No,Yes,Yes,Yes,No internet service,No internet service,Two years,No,Bank transfer (automatic),80.92226627693546,1223.430940616363,Yes
536,Female,1,Yes,Yes,19,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No internet service,No internet service,No internet service,Two years,No,Electronic check,47.49083374822408,4211.24792599617,Yes
537,Female,0,Yes,Yes,64,Yes,Yes,Fiber optic,No,No,No,No,No,No internet service,Two years,No,Mailed check,91.67977166993707,4115.1415439788225,No
538,Male,1,No,Yes,11,No,No,No,No internet service,No,Yes,No internet service,No,No internet service,Month-to-month,No,Credit card (automatic),79.49160209188716,1154.7017961036688,Yes
539,Male,1,No,No,54,No,Yes,Fiber optic,No,No,No,No,No,No internet service,Two years,No,Credit card (automatic),52.48241097485547,492.18774500495385,Yes
540,Female,0,Yes,Yes,45,No,No,Fiber optic,No,No internet service,Yes,Yes,Yes,No,Two years,Yes,Credit card (automatic),22.53714880423156,4897.102568387998,No
541,Male,0,Yes,No,47,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No internet service,Yes,Yes,One year,Yes,Credit card (automatic),95.01502812985177,1480.1227576030517,Yes
542,Female,0,Yes,No,12,No,Yes,No,No,No internet service,No,No internet service,Yes,Yes,One year,No,Credit card (automatic),41.47536658250827,4354.4589523390305,No
543,Male,1,Yes,Yes,21,No,No,DSL,No,No,No,No internet service,No internet service,No internet service,One year,No,Electronic check,103.44737434626283,20.63577337301947,Yes
544,Female,0,No,No,11,Yes,Yes,Fiber optic,No,No internet service,Yes,No internet service,No,No internet service,Month-to-month,Yes,Credit card (automatic),62.02902600542552,105.12403609801102,No
545,Male,1,No,Yes,5,No,No phone service,No,Yes,No,Yes,No,No internet service,Yes,Two years,No,Credit card (automatic),77.70774426317655,2329.356543481842,Yes
546,Female,1,Yes,Yes,56,Yes,No,No,No internet service,No internet service,Yes,No,Yes,No,Two years,Yes,Mailed check,107.29487304090019,1193.5734196753178,Yes
547,Male,1,No,Yes,20,Yes,No,No,No internet service,No internet service,No,No internet service,No,No internet service,Month-to-month,No,Credit card (automatic),106.36230009199534,3449.2064171798215,Yes
548,Female,0,Yes,No,41,No,No,DSL,No,No,No internet service,No,Yes,No,Two years,Yes,Bank transfer (automatic),57.15195752435733,2827.8216278397717,Yes
549,Female,0,No,Yes,46,No,No phone service,Fiber optic,Yes,No internet service,No internet service,No internet service,No,Yes,One year,No,Electronic check,40.88888927148432,387.4289872524572,No
550,Male,1,Yes,No,12,No,No,No,No,Yes,Yes,No internet service,No,Yes,Month-to-month,Yes,Electronic check,97.51460777285946,813.1414815785854,Yes
551,Male,0,No,Yes,70,Yes,Yes,DSL,No internet service,No internet service,No internet service,Yes,No internet service,No internet service,Two years,No,Electronic check,63.30802036021312,1940.2463502920714,No
552,Female,0,Yes,Yes,17,Yes,Yes,No,Yes,No internet service,Yes,No internet service,No internet service,No,Month-to-month,No,Bank transfer (automatic),39.20419935590041,928.0203197771658,No
553,Male,0,Yes,Yes,19,Yes,Yes,No,No internet service,Yes,No internet service,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),110.44253423171502,3961.111736219643,Yes
554,Female,1,No,No,26,No,No,No,No internet service,No,No,No internet service,No internet service,Yes,Two years,Yes,Electronic check,39.81041942410874,2080.3511777664003,Yes
555,Male,1,Yes,No,48,No,Yes,No,Yes,Yes,Yes,Yes,No internet service,No,One year,No,Bank transfer (automatic),22.580716819123108,467.15933421249633,No
556,Female,0,No,No,52,No,No,No,Yes,No internet service,No internet service,No,No internet service,No internet service,Two years,No,Mailed check,22.027997376741997,2421.7145113606243,Yes
557,Female,1,No,Yes,70,No,Yes,DSL,No,No,No,Yes,No,No internet service,Two years,Yes,Credit card (automatic),82.23153564542642,454.19090530707086,No
558,Female,0,Yes,Yes,55,Yes,No phone service,Fiber optic,No,No internet service,No internet service,Yes,No internet service,No internet service,One year,Yes,Bank transfer (automatic),86.16750607175304,644.6865270990859,Yes
559,Female,0,No,No,33,Yes,No phone service,Fiber optic,No internet service,No internet service,No,No internet service,Yes,Yes,Two years,Yes,Credit card (automatic),51.10417050569839,1198.0491601410265,No
560,Female,0,No,No,62,Yes,No phone service,Fiber optic,Yes,Yes,No,Yes,No,No internet service,Two years,No,Mailed check,52.00109892470634,4297.638526237449,Yes
561,Female,0,No,No,23,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,Yes,No,No,Two years,No,Bank transfer (automatic),53.94939150599428,4623.06266166486,Yes
562,Male,1,No,No,15,No,No,DSL,No,No,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),88.01585467588787,4131.288646660346,No
563,Male,1,No,No,27,No,Yes,DSL,No internet service,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),25.81337910268286,1670.3860870892363,No
564,Male,1,Yes,No,64,No,No phone service,DSL,No internet service,No,No,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,112.91163526913256,1362.2322055441582,No
565,Female,0,No,Yes,51,Yes,No,No,No,No internet service,No,No internet service,Yes,Yes,Two years,Yes,Credit card (automatic),42.25210441774465,2745.778453951196,Yes
566,Female,0,No,No,53,Yes,No phone service,No,Yes,Yes,Yes,No internet service,No,Yes,One year,No,Bank transfer (automatic),119.96732052420923,3609.2658026655618,Yes
567,Female,0,No,Yes,51,No,No phone service,No,No,Yes,No,Yes,No internet service,No,Month-to-month,Yes,Electronic check,37.1522693787187,4966.863940800874,Yes
568,Female,1,No,Yes,47,No,No,Fiber optic,No,Yes,Yes,No,No internet service,No,One year,Yes,Mailed check,97.15464573123775,657.8535593946311,Yes
569,Male,0,No,No,4,Yes,No,No,No,No,No,No internet service,No,No internet service,Two years,No,Credit card (automatic),42.341254492962506,246.45999511902218,No
570,Male,1,Yes,No,7,No,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),28.0846801643254,3471.779444976355,No
571,Female,1,No,Yes,35,Yes,Yes,No,Yes,Yes,No,No internet service,No,Yes,Two years,Yes,Mailed check,107.49333243506489,4161.128917519528,Yes
572,Male,1,Yes,No,48,Yes,No phone service,Fiber optic,No,Yes,No,No internet service,No internet service,No,One year,Yes,Electronic check,105.87512591908919,4231.743899332116,Yes
573,Male,1,Yes,No,45,Yes,No phone service,No,Yes,No,No,No,No internet service,No,Month-to-month,Yes,Mailed check,60.357039244960134,3392.3177453858034,Yes
574,Female,1,Yes,Yes,19,No,Yes,No,No,Yes,No internet service,No internet service,No,No internet service,Month-to-month,No,Credit card (automatic),90.23961425404268,4770.079020595936,No
575,Male,1,Yes,Yes,63,No,Yes,DSL,No internet service,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),75.70659326839171,2555.0238177229344,No
576,Female,0,No,Yes,38,Yes,No,No,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,105.29561136737487,4569.073991681063,Yes
577,Male,0,Yes,No,67,No,Yes,No,No internet service,Yes,Yes,No internet service,Yes,No internet service,One year,Yes,Electronic check,51.50559693186544,4839.060684957615,No
578,Female,1,Yes,Yes,59,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,72.36723999989852,4235.787285015539,Yes
579,Female,1,No,No,69,Yes,No phone service,Fiber optic,No,No,No,Yes,No,Yes,Two years,No,Mailed check,68.53723712045505,1548.792816293103,Yes
580,Female,0,No,Yes,13,Yes,Yes,DSL,No,No,No internet service,Yes,No,No,Month-to-month,No,Mailed check,55.39058262568587,981.0782558514763,No
581,Female,1,No,Yes,47,Yes,No phone service,DSL,Yes,Yes,Yes,No internet service,Yes,No internet service,One year,Yes,Bank transfer (automatic),109.14550645563722,2740.6003249090923,No
582,Male,1,Yes,Yes,61,No,Yes,Fiber optic,No internet service,No internet service,No internet service,No,Yes,No,Month-to-month,No,Bank transfer (automatic),36.587792466253546,2265.073751900942,No
583,Female,0,No,No,31,Yes,No,No,Yes,No,Yes,No internet service,Yes,No internet service,One year,No,Electronic check,34.95086395206961,4388.791710963665,No
584,Female,1,No,No,22,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),77.69095353227513,500.1583553357686,Yes
585,Female,1,Yes,Yes,43,No,Yes,No,No,Yes,No internet service,No,No internet service,No internet service,Two years,Yes,Mailed check,85.7494229984942,1288.700306557593,No
586,Male,1,No,Yes,67,Yes,Yes,No,No internet service,No internet service,Yes,Yes,No,No internet service,Month-to-month,No,Bank transfer (automatic),39.46192543245652,3758.9947225935425,No
587,Female,0,No,Yes,54,Yes,No phone service,Fiber optic,No,Yes,No,No,Yes,No internet service,Month-to-month,No,Mailed check,59.07174422546241,474.93322488656065,No
588,Male,0,No,No,10,No,No,DSL,Yes,No,No,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),114.65638429787437,1603.822070108501,No
589,Female,0,No,Yes,42,No,Yes,Fiber optic,No,No,No,No,Yes,No internet service,Two years,Yes,Credit card (automatic),44.6617422690674,1935.7769702699156,Yes
590,Male,1,Yes,No,64,No,No phone service,No,No internet service,Yes,No internet service,No internet service,No,No,Two years,No,Mailed check,86.83607021173941,3112.96898281345,Yes
591,Male,1,No,Yes,21,Yes,No,Fiber optic,No,Yes,No internet service,Yes,No,No internet service,One year,No,Credit card (automatic),94.01493936975908,790.6632285968229,No
592,Female,0,No,Yes,66,No,No phone service,Fiber optic,No internet service,No internet service,No,No,Yes,No internet service,One year,Yes,Mailed check,64.81286994651595,4303.022451748548,No
593,Male,1,Yes,Yes,41,No,No phone service,No,No internet service,No internet service,No internet service,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),113.7525986759583,2237.7111773313713,Yes
594,Female,1,No,Yes,24,Yes,No,DSL,No,No,Yes,No,No,No internet service,Two years,Yes,Credit card (automatic),93.66567352187904,4585.108559402783,Yes
595,Female,1,Yes,Yes,35,Yes,Yes,Fiber optic,Yes,No internet service,No,No internet service,No,Yes,Two years,Yes,Bank transfer (automatic),65.79245798608979,2339.349568169658,No
596,Female,1,No,Yes,56,Yes,No phone service,No,No,No internet service,No,No,No,No,Two years,No,Mailed check,76.9335201776094,1375.201294703667,Yes
597,Male,1,Yes,No,30,Yes,No phone service,No,Yes,No,No internet service,No,No internet service,No,One year,Yes,Credit card (automatic),89.26134434251007,709.1441434383744,Yes
598,Male,0,Yes,Yes,57,Yes,Yes,Fiber optic,Yes,No,No,No internet service,Yes,No internet service,Two years,No,Electronic check,79.21901804292182,18.725473556424067,Yes
599,Female,1,Yes,No,47,No,Yes,DSL,No,No,Yes,No internet service,No internet service,No,One year,No,Bank transfer (automatic),107.86975838260759,2660.787424924178,Yes
600,Female,0,Yes,Yes,35,No,No,Fiber optic,Yes,No,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,55.68886622804012,535.7834846346171,No
601,Male,1,No,Yes,19,No,No,DSL,Yes,Yes,No internet service,No,Yes,No,Month-to-month,Yes,Credit card (automatic),49.98857400558049,1958.6388181558912,Yes
602,Female,0,Yes,No,8,Yes,No,DSL,No,No,No,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),41.38388894952643,2946.3588061854334,Yes
603,Female,1,No,Yes,26,Yes,Yes,DSL,No,No,No,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),23.778296806459515,1378.4294845135014,No
604,Female,0,Yes,No,71,Yes,No phone service,DSL,No,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),24.301396438005533,876.1214618305762,No
605,Male,1,Yes,No,30,No,No phone service,Fiber optic,Yes,No internet service,No internet service,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),107.00551931092828,3873.6081130467082,No
606,Male,0,Yes,Yes,7,No,No,No,No internet service,No,No,No internet service,No,Yes,Month-to-month,No,Bank transfer (automatic),87.83931464059073,4733.9558614081025,Yes
607,Male,1,No,No,67,Yes,Yes,No,Yes,Yes,Yes,No,No internet service,Yes,Month-to-month,No,Credit card (automatic),86.05324154364861,502.20208930983,No
608,Female,0,Yes,No,65,No,No phone service,No,No internet service,Yes,No,Yes,No internet service,No internet service,Two years,Yes,Credit card (automatic),81.4642818934886,777.9516219250393,Yes
609,Female,1,No,Yes,36,Yes,No,No,No,No,No,No internet service,Yes,No,One year,Yes,Bank transfer (automatic),104.92191446941048,4800.063286263593,No
610,Female,0,No,No,25,No,No phone service,No,No internet service,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,68.02669256656274,188.9211090612314,Yes
611,Male,0,No,Yes,37,No,No phone service,No,No,No internet service,No,No,No internet service,Yes,Two years,No,Electronic check,107.04108285583003,4888.161682752361,No
612,Female,1,No,Yes,1,No,Yes,Fiber optic,No,No,No internet service,No internet service,No internet service,Yes,Two years,No,Electronic check,55.944502618223915,23.222415424943854,No
613,Female,1,No,Yes,15,Yes,Yes,DSL,No internet service,Yes,No,No internet service,No,No,Two years,Yes,Mailed check,112.67075043390905,4368.343278256657,Yes
614,Female,0,No,Yes,37,No,No phone service,No,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,89.86569800812401,1536.6259049387477,No
615,Female,1,No,No,13,No,No,Fiber optic,No internet service,No,Yes,Yes,Yes,No internet service,Two years,No,Credit card (automatic),45.71771360244273,4692.944290886483,No
616,Male,0,No,Yes,8,Yes,Yes,No,No,Yes,No internet service,No internet service,No,No internet service,One year,Yes,Electronic check,76.40849216886251,1584.7264431779274,No
617,Male,0,No,Yes,5,No,No phone service,No,Yes,No,No internet service,Yes,Yes,No internet service,Two years,Yes,Credit card (automatic),73.30305614882556,3271.5316076702798,No
618,Female,0,Yes,No,60,Yes,Yes,DSL,Yes,Yes,No,No internet service,Yes,No internet service,Two years,Yes,Mailed check,33.7898821730334,400.16284882968324,No
619,Male,1,Yes,Yes,1,Yes,Yes,DSL,No,No internet service,No,No,Yes,No internet service,Two years,No,Credit card (automatic),79.12429057506141,1211.649057268695,Yes
620,Male,0,Yes,Yes,36,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Two years,No,Credit card (automatic),51.478562371695794,3868.396732396254,Yes
621,Female,0,Yes,No,35,Yes,No phone service,No,No internet service,Yes,No,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),25.23487668096024,2643.4292683940985,No
622,Female,1,Yes,No,66,Yes,No,No,Yes,No,Yes,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,114.86561577065649,4639.845308935223,No
623,Male,1,No,No,63,No,No,No,No internet service,Yes,No internet service,Yes,No,Yes,One year,Yes,Bank transfer (automatic),84.14903690642878,2143.7570417067714,Yes
624,Female,1,No,No,23,Yes,No,DSL,No,No,No,Yes,No internet service,Yes,One year,Yes,Credit card (automatic),107.6918931870847,4349.061829069616,Yes
625,Male,1,No,No,9,Yes,Yes,Fiber optic,No,No internet service,No internet service,No,Yes,Yes,Month-to-month,No,Electronic check,87.60560050132531,2244.7771873911875,No
626,Female,0,No,No,34,Yes,No phone service,No,No internet service,No,No,No internet service,No internet service,No,Two years,No,Electronic check,55.698369214011294,4896.241393509927,Yes
627,Male,0,No,No,46,Yes,Yes,No,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,71.26880723288114,4799.171906994384,No
628,Female,0,No,Yes,4,No,No,No,Yes,Yes,No internet service,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),87.57467603471771,1645.6835277804016,No
629,Male,0,No,No,30,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No,Yes,Yes,One year,Yes,Bank transfer (automatic),116.02523252014376,4429.618352084016,No
630,Male,1,Yes,No,3,No,No phone service,No,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),45.36694591216965,4238.056871078246,No
631,Male,0,Yes,No,14,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No,No,No,Two years,No,Bank transfer (automatic),107.49770586241176,1053.4019866378142,Yes
632,Female,0,Yes,Yes,60,No,No,No,Yes,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,112.40778052942694,3121.4520039163485,Yes
633,Male,1,Yes,Yes,45,Yes,No phone service,Fiber optic,No internet service,No,No internet service,Yes,No,Yes,Two years,Yes,Bank transfer (automatic),87.04155146589565,363.4115779490743,Yes
634,Male,0,No,No,34,Yes,Yes,No,No,Yes,No internet service,No,Yes,No,One year,Yes,Bank transfer (automatic),113.12666274013378,4183.553602917308,No
635,Female,0,No,No,45,No,Yes,DSL,Yes,No,No,No,No internet service,No internet service,Two years,Yes,Bank transfer (automatic),59.78785874773685,872.7294175174827,Yes
636,Female,0,No,No,61,Yes,No,DSL,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),115.30161760404428,354.07350692882255,No
637,Male,0,Yes,Yes,16,No,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),90.27828771659749,2001.095477694056,No
638,Male,0,No,Yes,66,Yes,Yes,DSL,No,No internet service,No,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),24.20057674188119,2884.6106929982175,Yes
639,Female,0,No,No,40,No,Yes,No,No,No,No internet service,No,No internet service,No internet service,Two years,Yes,Mailed check,110.68728318190527,4274.584792798855,No
640,Female,1,No,Yes,17,Yes,No,DSL,No internet service,Yes,Yes,No,No,No internet service,One year,Yes,Credit card (automatic),68.44728090331925,4871.212627608683,No
641,Female,1,Yes,No,34,Yes,Yes,Fiber optic,No,No internet service,No,No,No,Yes,One year,Yes,Electronic check,66.03269847778328,2197.462562849318,No
642,Female,0,No,Yes,16,No,No,DSL,No internet service,Yes,No internet service,No,Yes,Yes,One year,No,Credit card (automatic),76.64666059796343,302.23461492635107,Yes
643,Female,0,Yes,Yes,60,Yes,Yes,DSL,No internet service,No internet service,No,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,34.93845467712279,3745.5778951293532,No
644,Male,1,Yes,No,66,Yes,No,DSL,No internet service,No internet service,Yes,No internet service,Yes,Yes,Two years,No,Credit card (automatic),66.91660485673987,2825.8662811196873,Yes
645,Female,0,Yes,No,66,Yes,No phone service,No,No internet service,No internet service,Yes,No,Yes,No,One year,No,Bank transfer (automatic),103.11272167177457,2239.4567242223156,No
646,Male,0,Yes,No,13,Yes,No,DSL,No internet service,No internet service,No,No,No internet service,No internet service,Two years,No,Credit card (automatic),21.548245913751533,1546.3443939609483,Yes
647,Male,0,No,No,56,Yes,No,Fiber optic,Yes,Yes,Yes,No internet service,No internet service,Yes,One year,Yes,Bank transfer (automatic),47.29171603243713,2511.9926392176785,No
648,Male,1,Yes,Yes,31,Yes,No phone service,DSL,No,No,No internet service,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),20.24545864438442,1693.3980222851546,Yes
649,Female,0,Yes,Yes,34,No,Yes,DSL,Yes,Yes,No internet service,Yes,Yes,No internet service,Two years,No,Credit card (automatic),61.571130914984835,3785.0593387368012,Yes
650,Male,1,No,Yes,39,No,No phone service,DSL,No internet service,No,No,Yes,No,Yes,One year,No,Electronic check,92.83155104937347,2719.4684824632054,No
651,Male,0,No,No,67,No,No,Fiber optic,No,Yes,Yes,No internet service,No internet service,No internet service,One year,Yes,Electronic check,99.87718291146285,4384.2388707705595,No
652,Female,1,Yes,Yes,8,Yes,Yes,DSL,Yes,No internet service,No internet service,No internet service,No internet service,Yes,One year,No,Credit card (automatic),114.51897611270066,2717.7195732472105,No
653,Male,1,No,No,55,No,No phone service,Fiber optic,Yes,No internet service,No internet service,Yes,Yes,No,One year,No,Bank transfer (automatic),80.85046129707865,1191.3120666996501,No
654,Male,0,Yes,Yes,27,Yes,Yes,Fiber optic,No internet service,No,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,45.462686665289546,4255.459411160722,Yes
655,Female,1,Yes,No,53,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,Yes,Mailed check,112.4147949136699,2786.0952246502197,No
656,Male,0,Yes,No,39,Yes,No phone service,Fiber optic,Yes,Yes,No,No internet service,No,No internet service,One year,Yes,Bank transfer (automatic),97.53157538803761,1034.2051907178063,Yes
657,Male,1,Yes,Yes,65,Yes,Yes,No,Yes,No,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Credit card (automatic),77.44284830031445,3117.5390497811104,No
658,Male,0,No,No,17,No,No phone service,DSL,Yes,Yes,No internet service,Yes,Yes,No,One year,No,Bank transfer (automatic),89.56402157189359,1788.5838247121378,Yes
659,Female,0,Yes,No,30,Yes,No,DSL,Yes,No,Yes,Yes,No internet service,Yes,Two years,No,Mailed check,112.43163550074291,4222.028061460329,Yes
660,Female,1,No,Yes,53,No,Yes,Fiber optic,No internet service,No,Yes,No internet service,No,No internet service,Two years,No,Mailed check,91.23940284729217,2266.4986932327142,Yes
661,Female,0,No,No,13,Yes,No,Fiber optic,No internet service,No,Yes,No,Yes,No internet service,One year,Yes,Electronic check,56.8374507584734,3632.2067905370836,No
662,Male,0,No,No,21,No,No,DSL,Yes,No internet service,No,Yes,No internet service,No internet service,Month-to-month,No,Mailed check,91.30282022890967,477.6810381811858,No
663,Male,1,No,No,19,No,Yes,No,No internet service,No internet service,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),24.027816273538786,1980.1217315117308,Yes
664,Female,0,Yes,Yes,53,No,No phone service,Fiber optic,No internet service,Yes,No,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,58.64155618305812,4916.207182361994,Yes
